DescriptionLabelTextbox,DescriptionTextbox,,,,,,,,,,,,,,,,,,,,,,,,,,
Description,This reports provides an asset manager summary view of a collection of computers.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header_Table0_ComputerName,Header_Table0_DomainWorkgroup,Header_Table0_SMSSiteName,Header_Table0_TopConsoleUser,Header_Table0_OperatingSystem,Header_Table0_ServicePackLevel,Header_Table0_SerialNumber,Header_Table0_AssetTag,Header_Table0_Manufacturer,Header_Table0_Model,Header_Table0_MemoryKBytes,Header_Table0_ProcessorGHz,Header_Table0_DiskSpaceMB,Header_Table0_FreeDiskSpaceMB,Details_Table0_ComputerName,Details_Table0_DomainWorkgroup,Details_Table0_SMSSiteName,Details_Table0_TopConsoleUser,Details_Table0_OperatingSystem,Details_Table0_ServicePackLevel,Details_Table0_SerialNumber,Details_Table0_AssetTag,Details_Table0_Manufacturer,Details_Table0_Model,Details_Table0_MemoryKBytes,Details_Table0_ProcessorGHz,Details_Table0_DiskSpaceMB,Details_Table0_FreeDiskSpaceMB
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USNPW125,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG62039BV,5CG62039BV,HP,HP EliteBook 840 G3,7707744,2400,243256,195812
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USNPW127,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG6091N2F,5CG6091N2F,Hewlett-Packard,HP EliteBook 840 G2,16153708,2300,121162,70725
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USNPW128,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG6091N17,5CG6091N17,Hewlett-Packard,HP EliteBook 840 G2,16153708,2300,121162,75585
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDMN01,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL84814N7,MXL84814N7,HP,HP EliteDesk 800 G4 DM 35W (TAA),8162600,2100,242838,186320
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDMN18-W102,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,8CG8150VM3,8CG8150VM3,HP,HP EliteDesk 800 G3 DM 35W,8264924,2500,227994,183821
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDPT702-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL9243268,MXL9243268,HP,HP EliteDesk 800 G4 DM 35W (TAA),8158496,2100,243256,173751
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDPT706-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,8CG8150VPV,8CG8150VPV,HP,HP EliteDesk 800 G3 DM 35W,7733976,2500,243278,185152
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDPT708-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL826251M,MXL826251M,HP,HP EliteDesk 800 G3 SFF,7733976,3200,243278,137592
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDPT-711-W71,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Education,,MXL9153H65,MXL9153H65,HP,HP EliteDesk 800 G4 SFF,8162600,3000,243256,163372
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDPT712-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,8CG821345X,8CG821345X,HP,HP EliteDesk 800 G3 DM 35W,7733976,2500,243278,156393
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDPT717-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL5320Q6D,MXL5320Q6D,Hewlett-Packard,HP EliteDesk 800 G1 DM,8291304,2000,476020,360944
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDPT720,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Pro,,2UA8520SC8,2UA8520SC8,HP,HP EliteDesk 800 G4 SFF,8162600,3000,242838,155919
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDPT-W71,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Education,,MXL9153H49,MXL9153H49,HP,HP EliteDesk 800 G4 SFF,8162600,3000,243256,131896
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDTC001-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL9433RNT,MXL9433RNT,HP,HP EliteDesk 800 G5 Desktop Mini,7694632,2200,243256,187523
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDTC002-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Education,,MXL9441ZBS,MXL9441ZBS,HP,HP EliteDesk 800 G5 Desktop Mini,8157480,2200,243256,193776
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDTC003-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL9441ZBK,MXL9441ZBK,HP,HP EliteDesk 800 G5 Desktop Mini,7694632,2200,243256,196010
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDW104,NPI,Neenah Paper Inc. - SI Datacenter,npi\n15326,Microsoft Windows 10 Pro,,5CG507320F,5CG507320F,Hewlett-Packard,HP EliteBook 840 G1,8283244,1700,243696,175072
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDW106,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL94159BL,MXL94159BL,HP,HP EliteDesk 800 G5 SFF,7694632,3000,243256,173842
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDW110,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Pro,,2UA7502QC9,,HP,HP EliteDesk 800 G3 SFF,7769288,3200,243256,185060
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDW701-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG540017Z,5CG540017Z,Hewlett-Packard,HP EliteBook 840 G2,8256620,2300,170785,73748
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDW705-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,8CG7258552,8CG7258552,HP,HP EliteDesk 800 G3 DM 35W,7733976,2500,243279,158230
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDW706-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,2UA4351K50,2UA4351K50,Hewlett-Packard,HP EliteDesk 800 G1 DM,8291304,2900,243262,192688
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDW710-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL8141FJR,MXL8141FJR,HP,HP EliteDesk 800 G3 SFF,7733976,3200,243278,88490
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDW713-W101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,8CG8152HV5,8CG8152HV5,HP,HP EliteDesk 800 G3 DM 35W,7733976,2500,243278,122998
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USPDWSPARE101,NPI,Neenah Paper Inc. - SI Datacenter,npi\n17262,Microsoft Windows 10 Enterprise,,MXL5112LL2,MXL5112LL2,Hewlett-Packard,HP EliteDesk 800 G1 DM,8291392,2000,475998,441358
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTBU01,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,None,No Asset Tag,"VMware, Inc.","VMware7,1",8387564,1700,3820932,2744138
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL34322L0,MXL34322L0,Hewlett-Packard,HP Compaq Pro 6300 SFF,8256480,3200,122000,69639
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS102,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,2UA2481622,2UA2481622,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259640,3200,122000,71807
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS103,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,2UA3230SGZ,,Hewlett-Packard,,10356792,3300,122000,59744
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS104,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,2UA422194R,2UA422194R,Hewlett-Packard,HP ProDesk 600 G1 SFF,8298012,3200,121602,66629
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS107,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,2UA2401D7C,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259640,3200,114369,54375
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS113,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL34419GH,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259560,3000,113531,51772
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS114,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL34418T7,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259560,3000,114369,52091
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS115,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL34418P2,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259560,3000,114369,50627
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS116,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL34419GN,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259560,3000,114369,49981
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS119,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL34419GL,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259560,3000,114369,55101
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS120,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL338142J,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259560,3000,114369,60626
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS121,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL3381ZDY,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259560,3000,113531,50455
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS122,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,CNU352D0RJ,CNU352D0RJ,Hewlett-Packard,HP EliteBook 850 G1,12477548,2100,113971,52871
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS123,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,CNU352D0XB,CNU352D0XB,Hewlett-Packard,HP EliteBook 850 G1,12215404,2100,228434,172260
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS124,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,MXL2382LLZ,MXL2382LLZ,Hewlett-Packard,HP Compaq Pro 6300 SFF,4066244,3300,243696,184132
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS125,NPI,Neenah Paper Inc. - SI Datacenter,npi\usqtmn125,Microsoft Windows 10 Enterprise LTSC,,MXL34419GM,,Hewlett-Packard,HP Compaq Pro 6300 SFF,8259544,3000,113921,51421
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS126,NPI,Neenah Paper Inc. - SI Datacenter,npi\usqtmn126,Microsoft Windows 10 Enterprise LTSC,,5CG4371CKL,5CG4371CKL,Hewlett-Packard,HP EliteBook 840 G1,8283244,1600,243696,200439
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS128,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,2UA44015YB,2UA44015YB,Hewlett-Packard,HP ProDesk 600 G1 SFF,16686612,3200,243696,187261
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS130,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,5CG5386K6B,5CG5386K6B,Hewlett-Packard,HP EliteBook 840 G2,12455020,2200,113971,62085
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTKS131,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise LTSC,,,,Intel(R) Client Systems,NUC8i5BEH,8254388,2300,243256,199117
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTW101,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,8CG8150VS3,8CG8150VS3,HP,HP EliteDesk 800 G3 DM 35W,7773404,2500,243256,152444
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTW10-111,NPI,Neenah Paper Inc. - SI Datacenter,npi\n14893,Microsoft Windows 10 Enterprise,,CNU40592D7,CNU40592D7,Hewlett-Packard,HP EliteBook 850 G1,8283244,2100,243045,164136
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTW106,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,5CG54016R5,5CG54016R5,Hewlett-Packard,HP EliteBook 840 G2,8260716,2200,243688,153657
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTW111,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,MXL9214LZP,MXL9214LZP,HP,HP EliteDesk 800 G4 SFF,8162600,3000,243256,173708
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTW112,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Enterprise,,2UA8511N19,2UA8511N19,HP,HP Z2 SFF G4 Workstation,16551200,3000,243256,181260
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTW116,NPI,Neenah Paper Inc. - SI Datacenter,Unknown,Microsoft Windows 10 Education,,5CG54016ZD,5CG54016ZD,Hewlett-Packard,HP EliteBook 840 G2,16649324,2200,113971,10776
Computer Name,Domain/Workgroup,ConfigMgr Site Name,Top Console User,Operating System,Service Pack Level,Serial Number,Asset Tag,Manufacturer,Model,Memory (KBytes),Processor (GHz),Total Disk Space (MB),Free Disk Space (MB),USQTW125,NPI,Neenah Paper Inc. - SI Datacenter,npi\n14688,Microsoft Windows 10 Enterprise,,2UA7412CF9,2UA7412CF9,HP,HP EliteDesk 800 G3 SFF,16653528,3200,243256,164277
